Sample,O2.UC1.0,O2.UC1.2,O2.UC11.0,O2.UC11.2,O2.UC12.0,O2.UC12.2,O2.UC13.0,O2.UC13.2,O2.UC14.0,O2.UC14.2,O2.UC16.0,O2.UC16.2,O2.UC17.0,O2.UC17.2,O2.UC18.0,O2.UC18.2,O2.UC19.0,O2.UC19.2,O2.UC2.0,O2.UC2.2,O2.UC20.0,O2.UC20.2,O2.UC21.0,O2.UC21.2,O2.UC22.0,O2.UC22.2,O2.UC23.0,O2.UC23.2,O2.UC24.0,O2.UC24.2,O2.UC26.0,O2.UC26.2,O2.UC27.0,O2.UC27.2,O2.UC29.0,O2.UC29.2,O2.UC3.0,O2.UC3.2,O2.UC30.0,O2.UC30.2,O2.UC31.0,O2.UC31.2,O2.UC32.0,O2.UC32.2,O2.UC34.0,O2.UC34.2,O2.UC35.0,O2.UC35.2,O2.UC36.2,O2.UC37.0,O2.UC37.2,O2.UC38.0,O2.UC38.2,O2.UC4.0,O2.UC4.2,O2.UC40.0,O2.UC40.2,O2.UC41.0,O2.UC41.2,O2.UC43.0,O2.UC43.2,O2.UC44.0,O2.UC44.2,O2.UC46.0,O2.UC46.2,O2.UC47.0,O2.UC47.2,O2.UC48.0,O2.UC48.2,O2.UC49.0,O2.UC49.2,O2.UC5.0,O2.UC5.2,O2.UC50.0,O2.UC50.2,O2.UC51.0,O2.UC51.2,O2.UC52.0,O2.UC52.2,O2.UC53.0,O2.UC53.2,O2.UC54.0,O2.UC54.2,O2.UC55.0,O2.UC55.2,O2.UC56.0,O2.UC56.2,O2.UC57.0,O2.UC57.2,O2.UC58.0,O2.UC58.2,O2.UC59.0,O2.UC59.2,O2.UC60.0,O2.UC60.2,O2.UC9.0,O2.UC9.2,V1.CD1.0,V1.CD10.0,V1.CD11.0,V1.CD12.0,V1.CD13.0,V1.CD14.0,V1.CD15.0,V1.CD15.3,V1.CD16.0,V1.CD17.0,V1.CD17.4,V1.CD18.0,V1.CD18.3,V1.CD19.0,V1.CD2.0,V1.CD20.4,V1.CD21.0,V1.CD21.4,V1.CD22.0,V1.CD24.0,V1.CD25.0,V1.CD25.4,V1.CD27.0,V1.CD28.0,V1.CD29.0,V1.CD3.0,V1.CD30.0,V1.CD31.0,V1.CD34.0,V1.CD35.0,V1.CD35.1,V1.CD36.0,V1.CD38.0,V1.CD4.0,V1.CD41.0,V1.CD42.0,V1.CD6.0,V1.CD6.4,V1.CD7.0,V1.CD7.4,V1.CD8.0,V1.CD9.0,V1.UC1.0,V1.UC10.0,V1.UC10.2,V1.UC11.0,V1.UC11.5,V1.UC12.0,V1.UC12.4,V1.UC13.0,V1.UC13.3,V1.UC14.0,V1.UC14.1,V1.UC15.0,V1.UC15.3,V1.UC16.0,V1.UC17.0,V1.UC17.2,V1.UC18.0,V1.UC19.0,V1.UC2.0,V1.UC2.4,V1.UC21.0,V1.UC21.4,V1.UC23.0,V1.UC23.1,V1.UC24.0,V1.UC25.0,V1.UC25.1,V1.UC26.0,V1.UC26.4,V1.UC27.0,V1.UC28.0,V1.UC29.0,V1.UC3.0,V1.UC3.2,V1.UC30.0,V1.UC31.0,V1.UC31.4,V1.UC32.0,V1.UC33.0,V1.UC34.0,V1.UC35.0,V1.UC35.4,V1.UC36.0,V1.UC37.0,V1.UC38.0,V1.UC39.0,V1.UC4.0,V1.UC4.5,V1.UC40.0,V1.UC41.0,V1.UC42.0,V1.UC43.0,V1.UC44.0,V1.UC45.0,V1.UC46.0,V1.UC47.0,V1.UC48.0,V1.UC49.0,V1.UC49.1,V1.UC5.0,V1.UC5.3,V1.UC50.1,V1.UC51.0,V1.UC51.4,V1.UC52.0,V1.UC52.1,V1.UC53.0,V1.UC53.4,V1.UC54.0,V1.UC55.0,V1.UC55.4,V1.UC56.0,V1.UC57.0,V1.UC58.0,V1.UC6.0,V1.UC61.0,V1.UC62.0,V1.UC7.0,V1.UC8.0,V1.UC9.0
V1.UC58.0__NODE_3069_length_11685_cov_4.12717__11685__arylpolyene__ANTISMASH__0_11685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724952158350298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289972810552692,0.492927302029969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688434467276944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141713946524789,0,0,0,0,0,0,0,2.5833080705478,0,0,0,0,0,0
V1.UC57.0__NODE_95_length_60198_cov_8.44494__26163__nrps__ANTISMASH__0_26163,0,3.08915478470567,0,0,0,0,6.83018404744932,4.943489082799,0,0,0,2.34644459389007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1391046677367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858311305927518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43928742972289,0,0,0,0.698440495856318,0.38376851667461,1.66029696933067,1.67699519564187,0,0,3.56702755031942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43777871779631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89962803273301,3.04178366883662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65098500722731,0,0,0,0,0,0,0,0.394911348574879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613394628139914,0,0,0,0,0,0,0,0,0,0,0,4.79779111703455,0,0,0,0,0.50946551729795,0,0,0,0,0,0,0.359116952097947,0,0,0,0,4.93837366717966,0,2.72827239402986,0,0,0,0,0
V1.UC57.0__NODE_526_length_30686_cov_3.98273__27496__nrps__ANTISMASH__3190_30686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323565267744414,0,0,0.668789588857938,0,0,0,0,0.90089788829092,0,0,0,0,0,0,0,0,2.28866026727763,0,0,0,0,0.776822099121022,0.64701411208707,1.74632029445286,0,0,0,0,0.224830373823361,0,0,0,0,0,0.208469395859204,0.367292138352274,0.409457944823943,0,1.64431505498501,0,0.524274119851332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406522972670487,2.27874634597786,0,0,0.358815019147648,0,0.16216861156668,0,0,0,0,0,0,0,0,0,0.954066560415598,0,0,0,0.335340713151047,0,0,0.485692674232275,0,2.21451248233689,2.3433248379207,0,0,0,0,0,0,0,0.2907892482282,0,0,0,0,0,0,0,0.172874142480733,0,0,0.292063925511584,0,0,0,0,0,0.350812179696211,0,0.275686986152828,0.314657224944391,0,0.258832929904805,0,0.868476781359847,0,0,9.25981960497906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.937596774874683,0,0,0,0,0,0,0,0,0,0,1.65607650614548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503000871040565,0.446081372058988,0,0,0,0,0,0,0,0,0,1.71515307831275,0,0,0,1.08337363044,0,0,0,1.36157344232337,0.534051124431924,0.122078886629451,0,0,0.34472920375279,0,0,0,0.203453942892,0,0.0965372535256929,0.596166093663192,0,2.41060007018868,0,0,0,0.242214430666033,0,0,0
V1.UC57.0__NODE_4_length_145066_cov_6.88561__43646__arylpolyene__ANTISMASH__32123_75769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84506667409566,0,0,0,0,0,0,0
V1.UC57.0__NODE_265_length_41682_cov_3.26171__21764__amglyccycl__ANTISMASH__4814_26578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10652009937437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81835609771062,0,0,0,0,0,0,0
V1.UC57.0__NODE_1265_length_18401_cov_3.43459__10343__bacteriocin__ANTISMASH__8058_18401,0,0,0,0,0,0,3.36370313737491,4.24930545399222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195430867047111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27209386970499,0.769012451794948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52976107659517,3.07996943557823,0,0,0,0.307270157699806,0,0.388582450492646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1391326015342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08321044637038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07967238051347,0.175217939630311,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25404463086847,1.22676969049088,0,0,0,0,0,0,0,0,7.86261530082304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50159816763874,0.490953217564277,0,0,0,0,1.86532719444462,0,0,0,0,0,0,0
V1.UC56.0__NODE_263_length_42781_cov_4.52212__22829__lantipeptide__ANTISMASH__5414_28243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192369156348453,0,0,0,0,0.406033275590505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328305025787783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14014859816502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28441165376004,0,0,0,0,0,0,0,0
V1.UC56.0__NODE_135_length_68096_cov_17.4957__5704__bacteriocin__ANTISMASH__62392_68096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5095854485854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74058880208285,0,0,0,0,0,0,0,0
V1.UC56.0__NODE_114_length_75044_cov_5.5023__49091__nrps__ANTISMASH__25953_75044,0,5.00707927912652,0,0,0,0,0,0,0,0,0,0,0,6.84293993032051,2.84417531444397,7.98379935910006,0,1.87390105122759,2.55689397676011,0,0,1.57585146663458,0,1.90574156089728,0,4.46992106639593,0,0,0,0,0,0,5.93471683349181,3.263944078447,3.94992451449188,4.5371280999114,4.40436580801553,4.11969164967602,0,0,0.729542404268988,0.975585149012236,0,0,0.503369239217771,1.24330095280407,6.41580044413203,6.06376960017784,1.33945022968753,4.64446203558945,15.3390182272747,10.9709488685649,9.99616664881134,0,2.99272600880642,1.64556364913408,0,1.49483710390749,0,0,0,1.69024828001295,1.56339457035898,0,3.78030034161519,0,0,8.8113737873787,16.5825688236682,0,0,3.61899934628638,6.17687201201228,0,0,0,0,0.668472800336518,3.74946422509204,0,2.50440861891715,0,0,0,0,8.24871471130848,0,0,2.2719723942133,0,0,9.45967133727582,17.8050462186152,0,0,7.3503933966639,4.59970872677898,0,0,0,0,0,0,0,0,0,0,0,3.7678318086439,5.46927012003442,1.21692071999307,0,0,3.99423246480359,2.75432588652342,0,0,0,0,2.23924570114334,1.91120326230409,3.22072612756106,0,0,0,0,0,0,0,2.23515796128754,23.3126340911198,0,0,0,2.4965840554217,1.97850867659839,0,0,0,9.17201684248543,0,0,0,0,2.4537632345228,2.56359090807116,0,0.964022580504676,0,0,0,1.32903226968076,0,0,0,23.2932103089791,0,2.69306159647906,0,0,0,0,0,0,16.8098570809365,0,0,0,9.73105460299691,5.12402159715283,1.4462223189004,0,0,16.8322139939741,8.13166527250824,0,0,6.06783314021918,0,0,0,0.532848231131024,0,0,8.5566252328031,0,0,0,0,4.01598880557804,0.775938724641083,2.46606950337479,0,0,0,2.49999186968102,2.32584379715765,4.66644199965459,0,0,1.19400859584383,6.18625461386592,8.26002805716686,2.56257573651643,2.04947847387785,0,0,0,14.8111884515977,11.8527292184326,2.59515538687203,0,2.33298666484511,1.24081692832023,0.198522307520258,0,0,0,0
V1.UC55.4__NODE_8369_length_6083_cov_2.46251__6083__other__ANTISMASH__0_6083,0,3.67055864336603,0,2.87852904383675,0,0,0,0.853807727573838,0,0,0,0,0,8.36509196728309,0,0.431527512865155,0,0,0,1.17499371362362,0,0.547515762471741,0,0.386949502519364,0,0.657515046559531,0,2.10398483103241,0,0,0,0,1.54948041961981,1.18613279474556,0.519892483372491,0.467138555647924,1.03928381632315,1.40153611568187,0.877666645930312,0,0.612950402709018,0.613768083604507,2.85596307468264,4.28039577315599,0,0.651959380136704,1.31888491853817,0.778492378905991,1.32487203454066,0.513487259138479,2.63430437086565,1.56863369936145,1.48869214661862,0,4.38473234426622,0,1.68438336194265,0.766354660581573,0,0.645521794039058,0,1.00231012010211,0.621893503857642,0,0.773451595544878,0,0,0.893651518588397,4.27369333339691,1.5262196923634,0.808398267399573,0,0,0,0,0,0.27720615304585,0,4.32858262546784,0.705369066984805,2.37944289862756,0.49974610442854,2.56063780382104,0,0,0,0,0.746552590979135,0,0.5781618789692,0.629081283434314,1.1808550579358,0.694496777418997,0,0,1.71392570413971,1.15525069582238,0,0,0,0,0,0,0,5.5065590416049,0.784979065986277,3.23505397911756,1.63854641076928,0,0,0.780571334984797,0,0,0,0,0.656579762994938,4.80258415814978,0,0,2.86486538455363,1.71988783179313,1.34925255344045,0,0.863359334777275,1.18524508974067,0,0,1.73364891037708,1.5046444935336,0.523939510297863,0,0.436837009786534,0.916993079663341,0,0,0,0,0,0,0.58995725463158,0,0.561088780291311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625873368858229,0,0,1.00046695456292,2.20640349065454,0,1.48276902038284,0.531397335438826,1.74500700767919,1.448358292978,0,0,0,5.11290894114017,1.00540977363066,0.807707245179089,5.3275868053073,0.719974134330247,0,0,0,0.445820167611772,1.2463993747406,2.06152839081362,6.01023472675003,2.88838240248537,3.41801110229706,4.79246765012241,0,0,0,1.18117036415592,0,0,0,0.453881437925995,0.489057176687687,1.23333020302645,1.07025621108685,0,0.275996647355235,0.680595327320637,0.607325458337714,0.924653094899819,0,0.661535425107211,0,0,1.43706402828154,0.990561404365286,0.334734871393192,1.22423634819492,1.0797806281568,0,0,0,1.12889585505016,0,0
V1.UC55.4__NODE_541_length_62066_cov_3.10285__54884__nrps-t1pks__ANTISMASH__0_54884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198892524410561,0,0,0,0,0,0,0,0,0,0,0,1.17502656599306,1.08375238338275,0.257132465824177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219140920289106,0,0,1.0577837745037,2.08001287310852,0,0,0,0,0,0,0,0,0.26021828962656,0.189033143422973,0,0,0,0,1.10351269456872,0.834203841207693,0,0,0,0,0,0,0,0,0,0.711719968973622,0,0,0,0,0,0,0,0,0,0,0.861090019295514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900789100564261,0,0,0,1.2407995798929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788059352039058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956365120901071,0,0,0,0,0,0,0,0,0.731859280187499,0.644447006871459,0,0,1.04061206153274,1.06900253628681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170041664573875,0.932773357735941,0,0,0,0,0,0,0,0,0
V1.UC55.4__NODE_4_length_453528_cov_8.44019__22700__lantipeptide__ANTISMASH__380667_403367,0,0,0,0,0,0,0,0,0,1.1226038562462,0,0.196409418164865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07238115165504,0,0,0,0,0,0,0,0,0,0,0,0.236076364709203,0,1.10614569536739,0,0,0.90397242256176,0.250638622802212,0,0,0,0,0.20557481428535,0,0,1.45773952633922,1.04402601099789,0,0,0.630444344581987,0,0.510171613302464,0.297951825996524,0,0,0,0,0,0,0,0.607521475697713,0,0,0.314923329191007,0,1.49072122262466,2.05697540661912,0.5216837602697,0.594944991488528,0,0,0,0,0,0,0,0,0.91091236829979,0.460211512257682,0.893523761426686,0.566740344383142,0,0,0,0.49246961644782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434435163094673,0,0,0,0,0,1.72533095042187,0,0,0,0,0,0,1.95717947259723,0.438307811261305,2.18601232017284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913339111168402,0,0,0,0,0,0.738920960851097,1.23501881965785,0,1.50173846311103,0,0,0,0,0,0,0,0,0,0.340436276919756,1.06179962246486,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27243172385974,1.72474890724041,0,0.721697679242805,0,0,0.518902512188095,0,0.492657106333768,0,0,0,0,0,0,0,0,0,0,0,0.842362911160872,0,0,0,2.62671584323552,0,1.27813918681423,0,0,0,0,0,0,3.83723348050149
V1.UC55.4__NODE_1865_length_27691_cov_7.17441__14919__lantipeptide__ANTISMASH__12772_27691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598962266202011,0.430791820375949,3.85088071324317,1.39009296909421,0,0,0,0,0,0,0,0,1.0596561516535,2.56675241235762,0,5.05504459877296,3.98647574509975,0,0,0,0,0,0,0,0,0,0,1.67815937213645,1.29217132367367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.870258507491068,0,0,0,0,0.718573449823974,0.923307750331635,0,0,0,0,0.764868157601437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58303520358337,0,0,0,0,0,0.777565952270674,0,0,15.7345737482131,0,0,0,0.726828403853561,0,0,0,14.3550451233998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6128745119549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81292776273975,0.976561049864667,0,0,0,16.676036502161,4.43425352335492,1.38303715090926,0,0,0,0,0,0,0,7.17297798482205,0,0,0,0,0,0,0,0,2.49415175665952,1.01827603730414,1.23232965780657,1.30943127720997,0,0,0,0,3.36703161717113,0,1.21263305360128,0,0,0,0,0,2.48163844010253,0,0,0,0,0,0,0,0,0
V1.UC55.4__NODE_1536_length_32221_cov_5.91283__32221__nrps__ANTISMASH__0_32221,0,2.16387962243484,0,1.330293935925,0,1.15699464406107,0,0,0,0.972751936664871,0,0.659445598824676,0,0,0,0,0,0,4.63720667874695,2.08088008101308,0,1.6828333890574,0,1.6796200268734,0,0,0,2.5906824590587,0,0,0,0,1.61373415053541,2.07908410009357,1.46312662682323,1.67503807080627,2.37442888160175,1.60457293841136,4.43287601367259,2.64080748868607,1.01254000099906,1.4064612401029,1.65226338116866,1.66299999399541,0,0,1.82737011045797,2.16227874379038,0.671353866386173,0,3.50784815040257,1.03119959188726,0.890751485321546,0,2.78219769700695,1.47103412691792,1.03728057170142,1.2235487584652,1.5320203692879,0,0,1.61929645972398,1.42311787398809,1.9344103319555,1.54246335793366,0.998490231960758,0,7.91533916858927,1.89415356558906,0,0,1.31262185304363,0,1.08987038546728,1.74876539890973,1.23666463334507,1.00162437966194,0,1.75429968770953,1.14008171492523,1.23507276436467,1.01119175439791,0.612756833642547,0,0,2.07251384257587,2.60574243147006,0.725502681038784,0,1.10363925041653,1.56033543528019,1.1712328817412,1.04835635851159,0,0.691031676815949,2.95510870992083,2.32870740531308,0,0,0,0,0,1.75539759176115,0,0,1.49548494934273,0,0,0,0.678797504559947,2.10889219102152,0,0.762101562324119,0,0.488072581684356,1.20603103777474,2.18439840038047,0,1.02337590410935,5.03422423629145,0,1.4616504274708,0,0.942619595250343,2.05357873970053,1.85042199352828,0,1.17261243410633,1.99586383805345,0.970571515640123,0,1.53358218319592,0.85420057712885,0,1.81983305866343,0,0,0,0,1.46276417252725,0,0.939815919167234,0,0,1.93875063240522,1.10339575850199,0,1.19252615114661,0,0,0,2.80205007672392,7.44653063889133,0,0.617617777953827,0,0,3.50647225786335,2.27560030131312,0,1.19542867651932,1.99069874701226,0,0,2.55973050120964,1.15731812319995,0,0,1.62086689096299,1.20728701029082,0.793686923099603,0,0,2.82321249251908,1.22046847176082,3.07786509523677,2.93895256791943,1.28052009561928,1.8927983864718,1.22213962743188,1.45664635552802,1.37329657974523,0,1.86261164428497,1.93394073327558,1.34798868795955,1.25036529137945,2.11149839477432,0,1.04085787930647,1.14181143886964,1.96872643625089,1.53806302323796,2.13012826625192,1.93122574799219,1.28235175624952,1.34184907909434,1.15273158345236,0.805027371197178,3.24795439283038,0,0.966636671692237,1.53247169322878,1.40564054443064,1.53017922625718,0.559524363803035,0,2.85430430611147,12.4508375240315,1.93729954734434,0,1.3724235067859,1.11745801760805,2.28920533860237,0,0.642216788902802,0,0,0
V1.UC55.0__NODE_676_length_51375_cov_6.44388__23606__lantipeptide__ANTISMASH__27769_51375,0,0,0,0,0,0,0,0.352856848499255,0,0,0,0,0,0,0,0.305239647595658,0,1.02957110222701,0.516029337476311,0,0,0,0,0,0,0.504554093978124,0,0,0,0,0,0,0,0,0,0.451613241090888,0.545458333014322,0.65967778267039,1.03187688809299,0.595790943185371,0.701078120800968,1.08122209698477,0,0,0,0,0,0.23957586608786,0,0,0,0,0,0,0,0,0,0.335791584718073,0.579719366920102,0,0,0.306526719076391,0.403874831043437,0,0.508099514018045,0.490543320673787,0.93824719600609,1.55545066122502,1.02846430298974,0,0,0.422022351933046,0,0.539261573865803,0.372585423081121,0.396774323553096,0.327339421560951,0.490896231308738,0,0,0,0,0,0.309824890667882,0.248150212294287,0.755935043355677,0.476053838528146,0,0,0,0,0.280070701251715,0.260104439959361,0.45405074652995,0,0,0,0,0,0,0,0,0,0,0,0.411482644458999,0,0.296036223627704,0,0,0.355252009883926,0,0.309980248609739,0.348035324798038,0.312731704483079,0,0.673263093323204,0,0.108438299800312,1.17964354527178,0.301482506650825,0,0,0,0.954450918316911,0,0,0.803492399644753,0,0.188075300433253,0,0,0,0,0,0.58647540953595,0,0,0,0.740580544385841,0,0,1.07255346477525,0.656572972169471,0.902172486887709,0.460288960481148,0,0,0,0,0,0.457668870873985,0.689415770995256,0,0,0,0,0.916119831341855,0,0,0,0,0,0,0,0,2.37502866129469,1.52385742798217,0,0,0,0,0,1.66429867397651,0,0,0.528584185722303,0,0.204380123354499,0,0.678650359956677,0,0,0,1.40350377109713,0.536837470559272,0.515964252110515,0,0,0.58313074183719,0,0,0.646724061839898,0.305114293103038,0,0,0,0,0.448054803208784,0,0,0,0,0.318289618675663,0.513668660765948,0.154501111880302,0,0.63103667020572,2.41181677178268,0.394451678293834,0,0.29523144761339,0.37937372635564,0,0,0,0,0,0
V1.UC55.0__NODE_645_length_52850_cov_6.31664__45787__nrps__ANTISMASH__7063_52850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906113042717468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14388772063473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05552526747703,2.33130986926317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.53836293267618,0,0,0,0,0,0,0,1.93603674906483,0,0,0,0,0,0,0,0,0,0
